bib_fmt,source,rights,source_bib_num,access_profile_code,imprint,htid,rights_date_used,ht_bib_key,author,rights_reason_code,pub_place,responsible_entity_code,digitization_agent_code,description,lccn,oclc_num,content_provider_code,collection_code,title
BK,CHI,pd,3265785,google,"The Journal of nervous and mental disease publishing company, 1911.",chi.55570964,1911.0,8857888.0,"White, William A. 1870-1937",bib,nyu,uchicago,google,c.1,11001779,7874445,uchicago,CHI,"Outlines of psychiatry, by William A. White."
BK,COO,pd,3789121,open,"G.P. Putnam's Sons, 1913.",coo1.ark:/13960/t0tq6h22t,1913.0,464797.0,"Schurz, Carl, 1829-1906.",bib,nyu,cornell,cornell-ms,v.6,13013552,478888,cornell,COO,"Speeches, correspondence and political papers of Carl Schurz; selected and ed. by Frederic Bancroft on behalf of the Carl Schurz Memorial Committee ..."
BK,IAU,pd,002229733,google,"D. Appleton and Co., 1914.",iau.31858049171782,1914.0,100781977.0,"Sully, James, 1842-1923.",bib,nyu,uiowa,google,,,40249656,uiowa,IAU,"Studies of childhood, by James Sully ..."
BK,HVD,pd,990047036520203941,google,"J. B. Lippincott Co., 1913.",hvd.32044004784419,1913.0,1262915.0,"Steward, William, 1840-",bib,pau,harvard,google,,,1441631,harvard,HVD,"Gouldtown, a very remarkable settlement of ancient date; studies of some sturdy examples of the simple life, together with sketches of early colonial history of Cumberland County and southern New Jersey and some early genealogical records, by William Steward and Rev. Theophilus G. Steward."
BK,COO,pd,1297126,open,"Doubleday, Page and company, 1915.",coo1.ark:/13960/t64467b16,1915.0,8660678.0,"Morris, Robert T. 1857-1945",bib,nyu,cornell,cornell-ms,,15013220,4112776,cornell,COO,"A surgeon's philosophy, by Robert T. Morros, M.D. Frontispiece."
BK,NJP,pd,9922779933506421,google,"Macmillan Co., 1918 [c1900]",njp.32101068938289,1918.0,8975743.0,"Macy, Jesse, 1842-1919.",bib,nyu,princeton,google,,,890790,princeton,NJP,"Political parties in the United States, 1846-1861."
BK,HVD,pd,990060146150203941,google,"Williams & Wilkins, 1916]",hvd.hc28du,1916.0,1280789.0,"Binet, Alfred, 1857-1911.",bib,mdu,harvard,google,,16015638,1439377,harvard,HVD,The development of intelligence in children (the Binet-Simon scale) By Alfred Binet and Th. Simon. Translated by Elizabeth S. Kite.
BK,HVD,pd,990014252520203941,google,"Printed at the Collier press, 1916]",hvd.hx4zir,1916.0,8650009.0,"Hart, Albert Bushnell, 1854-1943",bib,nyu,harvard,google,v.1,16017667,1472619,harvard,HVD,"American patriots and statesmen, from Washington to Lincoln, revealed in the letters, addresses, state papers and other writings of Benjamin Franklin, Cotton Mather ... and many others. Ed. by Albert Bushnell Hart."
BK,COO,pd,2889599,open,"The Sunday school times company, 1910.",coo1.ark:/13960/t99603t9g,1910.0,1576364.0,"Willson, Robert N. 1873-",bib,pau,cornell,cornell-ms,,10013461 //r862,3411891,cornell,COO,"Medical men in the time of Christ, by Robert N. Willson, M.D."
BK,COO,pd,4608218,open,"Hinds, Noble & Eldredge, [c1913]",coo1.ark:/13960/t1gj0px7p,1913.0,8676002.0,"Shurter, Edwin Du Bois, 1863-1946.",bib,nyu,cornell,cornell-ms,,13008251,3838342,cornell,COO,"Both sides of 100 public questions briefly debated; with affirmative and negative references, by Edwin Du Bois Shurter and Carl Cleveland Taylor."
BK,UC,pd,b21510064,google,The Century co. [c1914],uc1.31210000571263,1914.0,8989982.0,"Nicolay, John G. 1832-1901.",bib,nyu,universityofcalifornia,google,v.6,39014751,"221533037,428775",universityofcalifornia,UCR,Abraham Lincoln : a history.
BK,COO,pd,4893026,open,"Princeton university press; [etc.,etc.] 1916.",coo1.ark:/13960/t2c82w05f,1916.0,1141304.0,"Elliott, Edward, 1874-1947.",bib,nju,cornell,cornell-ms,,16005649,333022,cornell,COO,"American government and majority rule; a study in American political development, by Edward Elliott, PH.D."
BK,LOC,pd,8713026,open,"Duffield and company, 1917.",loc.ark:/13960/t1gj0ct7m,1917.0,11214339.0,"Morris, Lloyd R., 1893-1954,",bib,nyu,loc,ia,,17013546,,loc,ILOC,"The young idea; an anthology of opinion concerning the spirit and aims of contemporary American literature,"
BK,UC,pd,"b13149871x,GLAD50439035-B",google,"The McClure Co., Inc. Printers] 1912.",uc1.$b45794,1912.0,6570402.0,"McClure, Matthew Thompson, 1883-1964.",bib,vau,universityofcalifornia,google,,12018339,13160256,universityofcalifornia,NRLF,"A study of the realistic movement in contemporary philosophy, by Matthew Thompson McClure."
BK,COO,pd,1419907,open,"Macmillan, 1914.",coo1.ark:/13960/t3fx7tp9v,1914.0,8959256.0,"Colvin, Stephen S. 1869-1923.",bib,nyu,cornell,cornell-ms,,,"24367842,586147",cornell,COO,The learning process / by Stephen Sheldon Colvin.
BK,HVD,pd,990065621580203941,google,"Small, Maynard & company, 1914.",hvd.32044051139590,1914.0,100347459.0,"Scott, Walter Dill, 1869-1955",bib,mau,harvard,google,,,32505754,harvard,HVD,The theory and practice of advertising a simple exposition of the principles of psycholoy in their relation to successful advertising. By Walter Dill Scott ...
BK,IEN,pd,1445079,google,"Moffat, Yard & company, 1919.",ien.35556001149038,1919.0,10606802.0,"Jung, C. G. 1875-1961,",bib,nyu,northwestern,google,,,7743456,northwestern,NWU,"Studies in word-association; experiments in the diagnosis of psychopathological conditions carried out at the Psychiatric clinic of the University of Zurich, under the direction of C. G. Jung. Authorized translation by Dr. M.D. Eder."
BK,HVD,pd,990022517790203941,google,The Abingdon Press [c1918],hvd.ah4199,1918.0,8623189.0,"Horne, Herman Harrell, 1874-1946.",bib,nyu,harvard,google,,18011709,6140656,harvard,HVD,"Jesus--our standard, by Herman Harrell Horne."
BK,UC,pd,1721656,open,"National Chicago kindergarten college, 1914, c1890.",uc2.ark:/13960/t4nk3kq3p,1914.0,7699713.0,"Harrison, Elizabeth, 1849-1927.",bib,ilu,universityofcalifornia,ia,,,5737679,universityofcalifornia,ISRLF,A study of child-nature from the kindergarten standpoint / by Elizabeth Harrison.
BK,NNC,pd,4747494,google,"Scribner's, 1911.",nnc1.cr61147010,1911.0,8417636.0,"Van Dyke, Henry, 1852-1933.",bib,nyu,columbia,google,,13007736,8443864,columbia,NNC,Out-of-doors in the Holy Land: impressions of travel in body and spirit / by Henry Van Dyke.
BK,MIU,pd,990011341010106381,google,"Boni & Liveright, 1928.",mdp.39015019124075,1928.0,1134101.0,"Schlapp, Max Gustav, 1869-1928.",bib,nyu,umich,google,,28015184,2313174,umich,MIU,"The new criminology; a consideration of the chemical causation of abnormal behavior,"
BK,COO,pd,1419577,google,D. Appleton and company [1929],coo.31924055068740,1929.0,9174467.0,"Mateer, Florence.",ren,nyu,cornell,google,,,17012335,cornell,COO,"The unstable child; an interpretation of psychopathy as a source of unbalanced behavior in abnormal and troublesome children, by Florence Mateer ...."
BK,HVD,pd,990060056680203941,google,"Benj. H. Sanborn & Co., 1924.",hvd.hnqnwb,1924.0,102667659.0,"Mavity, Arthur Benton.",bib,ilu,harvard,google,,,223384957,harvard,HVD,Responsible citizenship / by Arthur Benton Mavity and Nancy Barr Mavity.
BK,UIU,pd,2975155,google,"D. Appleton, 1928, c1920.",uiug.30112047570954,1920.0,11696573.0,"Herndon, William Henry, 1818-1891.",bib,nyu,illinois,google,v.2,,3374509,illinois,UIUC,Abraham Lincoln : the true story of a great life / by William H. Herndon and Jesse W. Weik ; with an introd. by Horace White.
SE,MIU,pd,990000469160106381,google,"University of the State of New York, 1956-1974.",mdp.39015006846037,1921.0,46916.0,,bib,nyu,umich,google,no.243-244 1921,gs 07000447,1476770,umich,MIU,Bulletin / New York State Museum and Science Service.
BK,MIU,und,990006573520106381,google,"Teachers college, Columbia university, 1929.",mdp.39015066015697,1929.0,657352.0,"Newcomb, Theodore M. 1903-1984.",nfi,nyu,umich,google,,30004508,23617140,umich,MIU,"The consistency of certain extrovert-introvert behavior patterns in 51 problem boy, by Theodore M. Newcomb."
BK,MIU,pd,990004643160106381,google,"Houghton Mifflin company, 1925.",mdp.39015027744872,1925.0,464316.0,"Buchan, John, 1875-1940.",bib,mau,umich,google,,25005465,1550445,umich,MIU,"Two ordeals of democracy, by John Buchan."
BK,WU,pdus,6208422,google,Harper & brothers [c1926],wu.89096973664,1926.0,6827795.0,"Taylor, Carl C. 1884-1975.",bib,nyu,wisc,google,,,1548120,wisc,WU,"Human relations; a college textbook in citizenship, by Carl C. Taylor ... and B.F. Brown ..."
BK,UIU,und,1161064,google,"Baker, Voorhis & co., 1929.",uiug.30112022900879,1929.0,10440220.0,"Williston, Samuel, 1861-1963.",nfi,nyu,illinois,google,,,761319,illinois,UIUC,"Some modern tendencies in the law, by Samuel Williston."
BK,UC,pd,b16343024x,google,"Macmillan Co., 1928, c1923.",uc1.$b72950,1923.0,6908098.0,"Gates, Arthur I. 1890-1972.",bib,nyu,universityofcalifornia,google,,,5715071,universityofcalifornia,NRLF,"Psychology for students of education, by Arthur I. Gates ..."
BK,OU,pdus,b41570698,google,"G.P. Putnam's Sons ; University Press, 1917-21.",osu.32435052803061,1921.0,100112998.0,,bib,nyu,osu,google,v.1,,33349946,osu,OSU,The Cambridge history of American literature / edited by William Peterfield Trent ... [et al.]
BK,MIU,pdus,990019215290106381,google,"The Macmillan company, 1929.",mdp.39015062240166,1929.0,1921529.0,"Streeter, Burnett Hillman, 1874-1937.",gfv,nyu,umich,google,,,2699099,umich,MIU,"Reality; a new correlation of science and religion, by Burnett Hillman Streeter ..."
BK,UC,pd,GLAD67421962-B,google,"Auto-Science Institute, [c1926]",uc1.b4081153,1926.0,6147354.0,"Feyrer, Ernest C. b. 1877.",bib,cau,universityofcalifornia,google,,,"215461611,9410732",universityofcalifornia,NRLF,"The call of the soul : a scientific explanation of telepathy and psychic phenomena, with specific instructions for developing thought-transference, psychometry, mind-reading, automatic writing, mental broadcasting and other psychic phenomena / by Ernest C. Feyrer."
BK,YALE,pd,4715379,open,1923],yale.39002014176862,1923.0,9832948.0,"Depew, Chauncey M. 1834-1928.",bib,nyu,yale,yale,,,26509867,yale,YALE,"Speech by Hon. Chauncey M. Depew on his eighty-ninth birthday at the Montauk Club, Brooklyn, N.Y., April 28th, 1923, being the 32nd annual dinner given him by this club."
BK,MIU,pd,990043930220106381,google,"International Sales Co., [c1927].",mdp.49015003094308,1927.0,4393022.0,"Schiappacasse, Joseph T.",bib,miu,umich,google,,27009645,34580993,umich,MIU,Why winners win : or psychology applied to sports / by Joseph T. Schiappacasse.
BK,UMN,pd,003477127,google,D. Appleton 1922,umn.319510026715258,1922.0,11678451.0,"Krabbe, H. 1857-1936.",bib,nyu,umn,google,,,29097099,umn,UMN,The modern idea of the state; authorized translation with an introd. by George H. Sabine and Walter J. Shepard.
BK,WU,pd,6248273,google,"The Eastwood Printing Company, c1925]",wu.89096969068,1925.0,6827060.0,"Horn, Simon Taylor, 1858-",bib,cou,wisc,google,,25011355,5538453,wisc,WU,"The destruction of political idols, by Simon Taylor Horn."
BK,COO,und,1473462,google,1929.,coo.31924013872720,1929.0,9077127.0,"Plant, James Stuart, 1890-1947",nfi,mdu,cornell,google,,,63975045,cornell,COO,Sociological factors challenging the practice of psychiatry ....
BK,HVD,pd,990055834290203941,google,"Macmillan, 1925.",hvd.32044084631233,1925.0,102658491.0,"Kirkpatrick, Edwin A. 1862-1937",bib,nyu,harvard,google,,,4429962,harvard,HVD,Genetic psychology : an introduction to an objective and genetic view of intelligence / by Edwin A. Kirkpatrick.
BK,HVD,pd,990069217100203941,google,"A.A. Knopf, 1927.",hvd.hnf2p4,1927.0,102689579.0,"Williams, James Mickel, 1876-1973",bib,nyu,harvard,google,,,24195552,harvard,HVD,Principles of social psychology as developed in a study of economic and social conflict / by James Mickel Williams.
BK,IAU,pd,000564362,google,"C. Scribner's sons, 1927.",iau.31858024227237,1927.0,100922522.0,"Van Dyke, Henry, 1852-1933.",bib,nyu,uiowa,google,,,4064375,uiowa,IAU,"Companionable books, by Henry Van Dyke."
BK,COO,pd,634044,open,"Macmillan, 1921.",coo1.ark:/13960/t3hx1x18f,1921.0,1624693.0,,bib,nyu,cornell,cornell-ms,,,528952,cornell,COO,Science of legal method; select essays by various authors. Translations by Ernest Bruncken and Layton B. Register. With introductions by Henry N. Sheldon and by John W. Salmond.
BK,UC,pd,GLAD50422016-B,google,"Doubleday, Page, 1925.",uc1.$b36188,1925.0,6565042.0,,bib,nyu,universityofcalifornia,google,,,19478387,universityofcalifornia,NRLF,Science remaking the world / edited by Otis W. Caldwell and Edwin E. Slosson.
BK,MIU,pd,990013706610106381,google,"Little, Brown & Co., 1926 [c1923]",mdp.39015016886643,1923.0,1370661.0,"Boas, Ralph Philip, 1887-1945.",bib,mau,umich,google,,,"218382104,43371664,4912203",umich,MIU,Social backgrounds of English literature / by Ralph Philip Boas and Barbara M. Hahn.
BK,COO,pd,2052009,google,"Harvard University Press; [etc., etc.] 1921.",coo.31924020536847,1921.0,431071.0,"Post, Chandler Rathfon, 1881-1959.",bib,mau,cornell,google,v.1,22000468,3632393,cornell,COO,"A history of European and American sculpture from the early Christian period to the present day, by Chandler Rathfon Post ..."
BK,WU,pd,6214214,google,"New York Labor News Co., [1928]",wu.89096334453,1928.0,6797695.0,"Bang, Gustav, 1871-1915.",bib,nyu,wisc,google,,,15588053,wisc,WU,Crises in European history / [by] Gustav Bang; tr. from the Danish by Arnold Petersen.
BK,MIU,pdus,990019643970106381,google,"Harper & brothers, 1924.",mdp.39015025877021,1924.0,1964397.0,"O'Higgins, Harvey Jerrold, 1876-1929.",bib,nyu,umich,google,,24005006,1351050,umich,MIU,"The American mind in action, by Harvey O'Higgins and Edward H. Reede, M. D."
BK,UC,pd,GLAD295538-B,google,"W. F. Roberts Co., 1924.",uc1.$b111120,1924.0,6606694.0,"Ludlow, Louis Leon, 1873-1950.",ren,dcu,universityofcalifornia,google,,24009908,910228,universityofcalifornia,NRLF,"From cornfield to press gallery; adventures and reminiscences of a veteran Washington correspondent, by Louis Ludlow, illustrated by C. K. Berryman."
BK,UC,pd,2627807,open,"George H. Doran company, [1921]",uc2.ark:/13960/t7qn5zw6t,1921.0,7669502.0,"Poe, Edgar Allan, 1809-1849.",bib,nyu,universityofcalifornia,ia,,22003508,3808727,universityofcalifornia,ISRLF,The poetical works of Edgar Allan Poe; with illustrations by Edmund Dulac.
BK,UC,pd,GLAD350806-B,google,Thomas Y. Crowell Company [1927],uc1.$b112306,1927.0,6607344.0,"Cruse, Amy, 1870-",bib,nyu,universityofcalifornia,google,,28003163,349010,universityofcalifornia,NRLF,"The shaping of English literature and the readers' share in the development of its forms, by Amy Cruse ..."
BK,UC,pd,293443,open,"The Catholic education press, 1921,[c1917]",uc2.ark:/13960/t42r3rj9v,1921.0,7649533.0,"Shields, Thomas Edward, 1962-",bib,dcu,universityofcalifornia,ia,,17012045,2106790,universityofcalifornia,ISRLF,"Philosophy of education, by Thomas Edward Shields..."
BK,WU,pd,5577587,google,C.H. Kerr [c1924],wu.89094584893,1924.0,5762293.0,"Gordin, Harry Mann, 1854-1923.",bib,ilu,wisc,google,,24027690,4196409,wisc,WU,"Science, truth, religion and ethics as foundations of a rational philosophy of life, by Harry Mann Gordin."
BK,MIU,pd,990011431990106381,google,"Harcourt, Brace, c1924.",mdp.39015008278411,1924.0,1143199.0,"Robinson, Edgar Eugene, 1887-",bib,nyu,umich,google,,24025538,500963,umich,MIU,The evolution of American political parties : a sketch of party development / by Edgar E. Robinson.
SE,UC,pd,991002111059706535,google,"Charles Hyde Olmstead Fund, 1894-",uc1.31822009743576,1928.0,506064.0,,bib,mau,universityofcalifornia,google,v.5 no.5 (1928),sn 89002648,"1695283,222560618",universityofcalifornia,UCSD,Tufts College studies. Scientific series
BK,UC,pd,b184160091,google,"P. Blakiston's Son & Co., 1925.",uc1.b5367176,1925.0,102609923.0,"Stoddart, William Henry Butter, 1868-",bib,pau,universityofcalifornia,google,,,11890709,universityofcalifornia,NRLF,Mind and its disorders : a text-book for students and practitioners of medicine by W.H.B. Stoddart.
BK,MIU,pd,990018977180106381,google,"Harcourt, Brace and company, 1923.",mdp.39015002731241,1923.0,1897718.0,"Bell, Clive, 1881-1964.",bib,nyu,umich,google,,,4264825,umich,MIU,"On British freedom, by Clive Bell ..."
BK,UMN,pd,9941047500001701,google,"Longmans, Green and co., 1925.",umn.31951001868163h,1925.0,101694683.0,"Groves, Ernest R. 1877-1946.",bib,nyu,umn,google,,,546899,umn,UMN,Personality and social adjustment.
BK,UC,pd,GLAD151090120-B,google,"P. Blakiston, 1923.",uc1.$b618631,1923.0,6097042.0,"Bloxam, Charles Loudon, 1831-1887.",bib,pau,universityofcalifornia,google,,25011019,"215959589,4790746",universityofcalifornia,NRLF,"Chemistry, inorganic and organic, with experiments, by Charles Loudon Bloxam."
BK,MIU,pd,990006605590106381,google,H. Holt and company [c1928],mdp.39015002605072,1928.0,660559.0,"Vaughan, Wayland Farries, 1901-",bib,nyu,umich,google,,28014266,1407901,umich,MIU,"The lure of superiority; a study in the psychology of motives, by Wayland F. Vaughan."
BK,MIU,ic,990017351630106381,google,Houghton Mifflin company [1927],mdp.39015062699031,1929.0,1735163.0,"Rusk, Robert R. 1879-1972.",bib,mau,umich,google,,,755306,umich,MIU,"The philosophical bases of education, by Robert R. Rusk ..."
BK,MIU,pd,990016424500106381,google,"Teachers college, Columbia university, 1929.",mdp.39015074137939,1929.0,1642450.0,"Van Alstyne, Dorothy, 1899-",ren,nyu,umich,google,,29023097,16764480,umich,MIU,The environment of three-year-old children;
BK,MIU,pd,990013710820106381,google,"D. Appleton & company : George H. Doran Company ; Little, Brown, and company, c1924.",mdp.39015010923012,1924.0,1371082.0,"Overton, Grant M. 1887-1930.",bib,nyu,umich,google,,24022297,5987010,umich,MIU,Cargoes for Crusoes / by Grant Overton.
BK,MIU,pd,990018854550106381,google,"The Macmillan Company, 1926.",mdp.39015002662180,1926.0,1885455.0,"Hobson, J. A. 1858-1940.",bib,nyu,umich,google,,,"1459136,218022643",umich,MIU,"Free-thought in the social sciences, by J. A. Hobson, ..."
BK,IAU,pdus,990014407800202771,google,"D. Appleton and company, 1927.",iau.31858024879300,1927.0,619833.0,"Hollingworth, Harry L. 1880-1956.",bib,nyu,uiowa,google,,27001506,2498839,uiowa,IAU,Mental growth and decline.
